payment_id,order_id,customer_id,payment_attempt_no,payment_datetime,payment_status,payment_method,payment_provider,card_network,installment_count,authorized_amount,captured_amount,refunded_amount,chargeback_amount,currency_code,fraud_score,risk_decision,payment_country_code,settlement_date
PAY000008745,ORD000007900,CUST0002653,1,2025-02-17 04:18:07,failed,credit_card,Worldpay,Visa,1,784.08,0.0,0.0,0.0,EUR,32.76,approve,ES,
PAY000017164,ORD000015493,CUST0005159,1,2025-02-17 04:36:08,captured,google_pay,Adyen,Visa,1,1236.89,1236.89,0.0,0.0,USD,4.13,approve,US,2025-02-21
PAY000012486,ORD000011282,CUST0003745,1,2025-02-17 04:40:23,captured,gift_card,Internal Wallet,,1,710.8,710.8,0.0,0.0,EUR,14.69,approve,FR,2025-02-20
PAY000003793,ORD000003423,CUST0001138,1,2025-02-17 04:40:43,captured,paypal,PayPal,,1,391.29,391.29,0.0,0.0,EUR,10.93,approve,NL,2025-02-20
PAY000013070,ORD000011810,CUST0003918,1,2025-02-17 04:49:56,captured,credit_card,Worldpay,Mastercard,1,307.69,307.69,0.0,0.0,EUR,2.27,approve,DE,2025-02-18
PAY000012487,ORD000011282,CUST0003745,2,2025-02-17 05:12:23,captured,credit_card,Worldpay,Visa,4,125.53,125.53,0.0,0.0,EUR,10.79,approve,FR,2025-02-19
PAY000009934,ORD000008981,CUST0003021,1,2025-02-17 08:07:36,failed,credit_card,Adyen,Visa,1,35.62,0.0,0.0,0.0,EUR,17.7,approve,ES,
PAY000009935,ORD000008981,CUST0003021,2,2025-02-17 08:36:36,captured,credit_card,Adyen,Amex,1,35.62,35.62,0.0,0.0,EUR,14.35,approve,ES,2025-02-19
PAY000009865,ORD000008920,CUST0003005,1,2025-02-17 10:06:20,captured,paypal,PayPal,,1,184.85,184.85,0.0,0.0,GBP,3.24,approve,GB,2025-02-18
PAY000014710,ORD000013280,CUST0004425,1,2025-02-17 12:27:42,captured,credit_card,Stripe,Mastercard,1,3599.0,3599.0,0.0,0.0,EUR,1.27,approve,BE,2025-02-18
PAY000001212,ORD000001096,CUST0000354,1,2025-02-17 14:14:33,captured,google_pay,Stripe,Visa,1,68.56,68.56,0.0,0.0,USD,6.46,approve,US,2025-02-20
PAY000014737,ORD000013304,CUST0004443,1,2025-02-17 16:59:27,refunded,google_pay,Stripe,Amex,1,418.86,418.86,418.86,0.0,EUR,7.45,approve,DE,2025-02-18
PAY000008447,ORD000007625,CUST0002563,1,2025-02-17 18:14:27,partial_refund,credit_card,Worldpay,Visa,1,187.33,187.33,81.17,0.0,EUR,3.45,approve,FR,2025-02-19
PAY000003753,ORD000003390,CUST0001127,1,2025-02-17 18:51:18,captured,credit_card,Adyen,Mastercard,1,1850.47,1850.47,0.0,0.0,USD,29.41,approve,US,2025-02-18
PAY000015470,ORD000013960,CUST0004652,1,2025-02-17 20:24:59,captured,apple_pay,Adyen,Visa,1,703.28,703.28,0.0,0.0,EUR,4.07,approve,FR,2025-02-18
PAY000003020,ORD000002728,CUST0000908,1,2025-02-17 21:18:47,captured,paypal,PayPal,,1,139.3,139.3,0.0,0.0,EUR,19.98,approve,DE,2025-02-20
PAY000008038,ORD000007255,CUST0002415,1,2025-02-17 21:45:36,captured,credit_card,Worldpay,Mastercard,1,221.49,221.49,0.0,0.0,EUR,34.11,approve,IT,2025-02-20
PAY000006609,ORD000005965,CUST0002012,1,2025-02-17 23:55:53,captured,gift_card,Internal Wallet,,1,167.62,167.62,0.0,0.0,GBP,7.94,approve,GB,2025-02-19
PAY000014374,ORD000012977,CUST0004325,1,2025-02-18 00:15:33,captured,credit_card,Stripe,Mastercard,1,293.12,293.12,0.0,0.0,EUR,22.44,approve,DE,2025-02-21
PAY000017568,ORD000015855,CUST0005284,1,2025-02-18 00:21:33,captured,credit_card,Stripe,Visa,1,429.86,429.86,0.0,0.0,EUR,8.73,approve,ES,2025-02-20
PAY000011152,ORD000010088,CUST0003385,1,2025-02-18 03:28:35,captured,credit_card,Adyen,Visa,1,747.87,747.87,0.0,0.0,EUR,26.7,approve,DE,2025-02-19
PAY000006327,ORD000005708,CUST0001946,1,2025-02-18 04:10:23,captured,credit_card,Adyen,Visa,1,951.94,951.94,0.0,0.0,GBP,52.51,approve,GB,2025-02-22
PAY000006328,ORD000005708,CUST0001946,2,2025-02-18 04:32:23,captured,gift_card,Internal Wallet,,1,693.94,693.94,0.0,0.0,GBP,16.86,approve,GB,2025-02-21
PAY000018169,ORD000016394,CUST0005451,1,2025-02-18 06:27:09,captured,credit_card,Adyen,Mastercard,1,576.0,576.0,0.0,0.0,EUR,12.59,approve,FR,2025-02-22
PAY000017173,ORD000015501,CUST0005167,1,2025-02-18 06:34:45,captured,credit_card,Adyen,Visa,1,190.85,190.85,0.0,0.0,EUR,28.18,approve,FR,2025-02-22
PAY000013150,ORD000011883,CUST0003951,1,2025-02-18 09:10:28,captured,apple_pay,Adyen,Visa,1,78.86,78.86,0.0,0.0,USD,2.59,approve,US,2025-02-21
PAY000011221,ORD000010151,CUST0003401,1,2025-02-18 09:27:54,captured,credit_card,Stripe,Visa,1,47.66,47.66,0.0,0.0,EUR,47.65,approve,NL,2025-02-22
PAY000009397,ORD000008497,CUST0002852,1,2025-02-18 10:37:01,partial_refund,credit_card,Worldpay,Mastercard,1,486.01,486.01,404.46,0.0,USD,15.45,approve,US,2025-02-22
PAY000017805,ORD000016070,CUST0005351,1,2025-02-18 11:45:42,captured,google_pay,Adyen,Visa,1,261.36,261.36,0.0,0.0,EUR,15.87,approve,NL,2025-02-20
PAY000013122,ORD000011857,CUST0003936,1,2025-02-18 12:37:41,captured,credit_card,Worldpay,Visa,1,280.8,280.8,0.0,0.0,GBP,42.04,approve,GB,2025-02-22
PAY000018056,ORD000016292,CUST0005412,1,2025-02-18 15:23:36,refunded,credit_card,Stripe,Visa,4,394.57,394.57,394.57,0.0,EUR,21.51,approve,ES,2025-02-22
PAY000000494,ORD000000449,CUST0000129,1,2025-02-18 16:42:06,captured,credit_card,Worldpay,Mastercard,1,103.45,103.45,0.0,0.0,EUR,20.29,approve,FR,2025-02-19
PAY000004013,ORD000003618,CUST0001203,1,2025-02-18 17:15:33,captured,credit_card,Worldpay,Mastercard,1,518.4,518.4,0.0,0.0,GBP,29.51,approve,GB,2025-02-20
PAY000010105,ORD000009136,CUST0003085,1,2025-02-18 19:29:56,refunded,gift_card,Internal Wallet,,1,81.05,81.05,81.05,0.0,GBP,14.99,approve,GB,2025-02-21
PAY000016785,ORD000015147,CUST0005060,1,2025-02-18 20:09:58,captured,paypal,PayPal,,1,110.65,110.65,0.0,0.0,USD,11.65,approve,US,2025-02-21
PAY000015587,ORD000014064,CUST0004694,1,2025-02-18 22:32:39,captured,apple_pay,Adyen,Mastercard,1,507.32,507.32,0.0,0.0,EUR,21.49,approve,FR,2025-02-22
PAY000001172,ORD000001059,CUST0000342,1,2025-02-18 23:29:49,captured,credit_card,Worldpay,Visa,1,88.99,88.99,0.0,0.0,CAD,22.05,approve,CA,2025-02-19
PAY000012688,ORD000011468,CUST0003809,1,2025-02-18 23:54:57,captured,bank_transfer,GoCardless,,1,688.27,688.27,0.0,0.0,EUR,10.51,approve,ES,2025-02-19
PAY000000914,ORD000000826,CUST0000253,1,2025-02-19 00:50:49,captured,apple_pay,Adyen,Visa,1,270.96,270.96,0.0,0.0,EUR,37.09,approve,DE,2025-02-23
PAY000001032,ORD000000933,CUST0000284,1,2025-02-19 02:44:28,captured,google_pay,Stripe,Visa,1,1661.12,1661.12,0.0,0.0,EUR,20.53,approve,FR,2025-02-22
PAY000003013,ORD000002722,CUST0000907,1,2025-02-19 04:31:18,captured,gift_card,Internal Wallet,,1,201.49,201.49,0.0,0.0,EUR,2.62,approve,FR,2025-02-22
PAY000016075,ORD000014492,CUST0004848,1,2025-02-19 08:58:56,captured,credit_card,Adyen,Visa,1,2590.82,2590.82,0.0,0.0,EUR,6.69,approve,NL,2025-02-21
PAY000007152,ORD000006459,CUST0002150,1,2025-02-19 09:02:37,captured,credit_card,Adyen,Mastercard,1,214.9,214.9,0.0,0.0,EUR,5.08,approve,DE,2025-02-20
PAY000012370,ORD000011178,CUST0003718,1,2025-02-19 10:35:57,refunded,credit_card,Worldpay,Visa,1,68.44,68.44,68.44,0.0,EUR,43.26,approve,ES,2025-02-23
PAY000017271,ORD000015590,CUST0005190,1,2025-02-19 10:37:08,captured,credit_card,Worldpay,Visa,1,187.95,187.95,0.0,0.0,EUR,3.95,approve,IT,2025-02-23
PAY000002760,ORD000002490,CUST0000845,1,2025-02-19 13:10:13,captured,apple_pay,Stripe,Visa,1,1227.26,1227.26,0.0,0.0,USD,28.77,approve,US,2025-02-23
PAY000015918,ORD000014347,CUST0004803,1,2025-02-19 15:09:20,captured,credit_card,Stripe,Visa,1,400.74,400.74,0.0,0.0,USD,23.43,approve,US,2025-02-23
PAY000010379,ORD000009387,CUST0003153,1,2025-02-19 18:17:07,captured,google_pay,Stripe,Visa,1,451.27,451.27,0.0,0.0,EUR,13.04,approve,FR,2025-02-20
PAY000012711,ORD000011488,CUST0003816,1,2025-02-19 18:29:59,captured,credit_card,Worldpay,Amex,1,94.66,94.66,0.0,0.0,EUR,3.48,approve,BE,2025-02-23
PAY000008237,ORD000007435,CUST0002479,1,2025-02-19 19:01:21,partial_refund,credit_card,Adyen,Mastercard,1,648.97,648.97,544.61,0.0,EUR,14.97,approve,NL,2025-02-23
PAY000012916,ORD000011674,CUST0003872,1,2025-02-19 19:30:54,refunded,google_pay,Stripe,Visa,1,94.5,94.5,94.5,0.0,EUR,28.94,approve,FR,2025-02-20
PAY000014180,ORD000012807,CUST0004271,1,2025-02-19 19:54:02,captured,credit_card,Worldpay,Visa,1,337.37,337.37,0.0,0.0,EUR,1.55,approve,FR,2025-02-23
PAY000006793,ORD000006133,CUST0002062,1,2025-02-19 20:38:07,captured,paypal,PayPal,,1,106.06,106.06,0.0,0.0,EUR,22.96,approve,FR,2025-02-21
PAY000011377,ORD000010290,CUST0003437,1,2025-02-19 20:38:37,refunded,credit_card,Worldpay,Mastercard,1,96.77,96.77,96.77,0.0,EUR,14.64,approve,DE,2025-02-23
PAY000007056,ORD000006372,CUST0002123,1,2025-02-19 21:06:32,refunded,apple_pay,Adyen,Visa,1,373.95,373.95,373.95,0.0,EUR,5.78,approve,ES,2025-02-21
PAY000007996,ORD000007220,CUST0002406,1,2025-02-19 21:11:09,refunded,credit_card,Worldpay,Visa,1,226.01,226.01,226.01,0.0,EUR,16.61,approve,FR,2025-02-22
PAY000012665,ORD000011446,CUST0003804,1,2025-02-19 22:05:56,captured,paypal,PayPal,,1,32.93,32.93,0.0,0.0,USD,8.58,approve,US,2025-02-22
PAY000016044,ORD000014462,CUST0004842,1,2025-02-19 22:08:11,captured,paypal,PayPal,,1,117.2,117.2,0.0,0.0,EUR,18.13,approve,ES,2025-02-20
PAY000012692,ORD000011472,CUST0003812,1,2025-02-19 22:08:54,refunded,credit_card,Worldpay,Visa,1,2316.97,2316.97,2316.97,0.0,EUR,31.99,approve,FR,2025-02-21
PAY000005032,ORD000004540,CUST0001549,1,2025-02-19 22:55:14,captured,credit_card,Stripe,Mastercard,1,394.69,394.69,0.0,0.0,USD,20.73,approve,US,2025-02-20
PAY000005917,ORD000005329,CUST0001807,1,2025-02-20 01:37:16,captured,google_pay,Adyen,Visa,1,273.59,273.59,0.0,0.0,USD,8.16,approve,US,2025-02-24
PAY000004650,ORD000004197,CUST0001419,1,2025-02-20 02:06:35,failed,bank_transfer,Klarna,,1,139.14,0.0,0.0,0.0,EUR,27.14,approve,BE,
PAY000004651,ORD000004197,CUST0001419,2,2025-02-20 03:21:35,chargeback,bank_transfer,GoCardless,,1,139.14,139.14,0.0,139.14,EUR,4.07,approve,BE,2025-02-22
PAY000000598,ORD000000544,CUST0000168,1,2025-02-20 05:02:13,captured,paypal,PayPal,,1,211.19,211.19,0.0,0.0,CAD,10.26,approve,CA,2025-02-23
PAY000007259,ORD000006555,CUST0002178,1,2025-02-20 06:11:11,captured,credit_card,Adyen,Mastercard,1,302.33,302.33,0.0,0.0,EUR,17.93,approve,IT,2025-02-23
PAY000014325,ORD000012937,CUST0004309,1,2025-02-20 06:37:47,voided,credit_card,Adyen,Mastercard,1,102.37,0.0,0.0,0.0,EUR,8.13,approve,FR,
PAY000010178,ORD000009204,CUST0003101,1,2025-02-20 06:46:32,failed,credit_card,Stripe,Visa,1,64.49,0.0,0.0,0.0,EUR,37.2,approve,ES,
PAY000010179,ORD000009204,CUST0003101,2,2025-02-20 06:58:32,captured,credit_card,Adyen,Mastercard,1,64.49,64.49,0.0,0.0,EUR,4.01,approve,ES,2025-02-23
PAY000004691,ORD000004235,CUST0001436,1,2025-02-20 08:23:21,captured,gift_card,Internal Wallet,,1,126.06,126.06,0.0,0.0,EUR,10.52,approve,FR,2025-02-24
PAY000008921,ORD000008067,CUST0002705,1,2025-02-20 10:04:54,captured,credit_card,Adyen,Visa,1,65.75,65.75,0.0,0.0,EUR,4.73,approve,IT,2025-02-22
PAY000008089,ORD000007298,CUST0002426,1,2025-02-20 11:42:14,captured,paypal,PayPal,,1,114.37,114.37,0.0,0.0,EUR,18.88,approve,BE,2025-02-22
PAY000014849,ORD000013405,CUST0004477,1,2025-02-20 13:35:32,captured,credit_card,Adyen,Visa,1,83.09,83.09,0.0,0.0,EUR,23.4,approve,FR,2025-02-23
PAY000015251,ORD000013767,CUST0004597,1,2025-02-20 18:37:44,captured,credit_card,Adyen,Visa,1,223.56,223.56,0.0,0.0,EUR,8.51,approve,FR,2025-02-22
PAY000011060,ORD000010003,CUST0003365,1,2025-02-20 20:44:34,captured,paypal,PayPal,,1,129.31,129.31,0.0,0.0,EUR,6.3,approve,DE,2025-02-22
PAY000008238,ORD000007436,CUST0002479,1,2025-02-20 23:29:33,captured,credit_card,Worldpay,Mastercard,1,285.18,285.18,0.0,0.0,EUR,16.5,approve,NL,2025-02-24
PAY000011040,ORD000009985,CUST0003357,1,2025-02-21 00:09:06,captured,bank_transfer,GoCardless,,1,593.41,593.41,0.0,0.0,EUR,10.69,approve,FR,2025-02-24
PAY000012015,ORD000010861,CUST0003616,1,2025-02-21 00:42:29,captured,credit_card,Stripe,Mastercard,1,111.89,111.89,0.0,0.0,EUR,7.45,approve,FR,2025-02-25
PAY000017086,ORD000015423,CUST0005145,1,2025-02-21 01:13:06,captured,credit_card,Adyen,Mastercard,1,260.43,260.43,0.0,0.0,USD,5.16,approve,US,2025-02-23
PAY000005319,ORD000004798,CUST0001643,1,2025-02-21 03:19:22,captured,credit_card,Worldpay,Visa,1,93.0,93.0,0.0,0.0,EUR,14.64,approve,IT,2025-02-22
PAY000012911,ORD000011670,CUST0003871,1,2025-02-21 03:44:37,captured,credit_card,Adyen,Visa,1,287.31,287.31,0.0,0.0,USD,8.31,approve,US,2025-02-24
PAY000002886,ORD000002604,CUST0000874,1,2025-02-21 05:50:26,captured,credit_card,Adyen,Visa,1,338.01,338.01,0.0,0.0,EUR,3.52,approve,DE,2025-02-22
PAY000011600,ORD000010491,CUST0003500,1,2025-02-21 06:08:15,captured,paypal,PayPal,,1,59.39,59.39,0.0,0.0,USD,34.28,approve,US,2025-02-24
PAY000007076,ORD000006389,CUST0002128,1,2025-02-21 06:14:15,failed,paypal,PayPal,,1,716.12,0.0,0.0,0.0,EUR,47.03,approve,FR,
PAY000004486,ORD000004051,CUST0001364,1,2025-02-21 07:06:26,captured,credit_card,Worldpay,Mastercard,1,158.4,158.4,0.0,0.0,EUR,10.95,approve,FR,2025-02-24
PAY000011601,ORD000010491,CUST0003500,2,2025-02-21 07:25:15,captured,credit_card,Stripe,Visa,1,12.51,12.51,0.0,0.0,USD,25.68,approve,US,2025-02-25
PAY000015740,ORD000014198,CUST0004745,1,2025-02-21 07:28:06,captured,google_pay,Stripe,Visa,1,409.93,409.93,0.0,0.0,CAD,6.81,approve,CA,2025-02-24
PAY000000042,ORD000000037,CUST0000014,1,2025-02-21 08:11:00,captured,gift_card,Internal Wallet,,1,142.15,142.15,0.0,0.0,EUR,13.34,approve,FR,2025-02-25
PAY000002870,ORD000002589,CUST0000868,1,2025-02-21 08:41:17,captured,credit_card,Stripe,Mastercard,1,1267.2,1267.2,0.0,0.0,GBP,16.76,approve,GB,2025-02-23
PAY000001897,ORD000001719,CUST0000559,1,2025-02-21 10:34:30,captured,credit_card,Worldpay,Mastercard,1,463.33,463.33,0.0,0.0,EUR,1.14,approve,FR,2025-02-24
PAY000013248,ORD000011967,CUST0003988,1,2025-02-21 13:53:51,captured,gift_card,Internal Wallet,,1,30.13,30.13,0.0,0.0,EUR,11.19,approve,FR,2025-02-23
PAY000012269,ORD000011084,CUST0003700,1,2025-02-21 14:13:32,captured,google_pay,Stripe,Mastercard,1,261.72,261.72,0.0,0.0,CAD,20.64,approve,CA,2025-02-24
PAY000010816,ORD000009782,CUST0003294,1,2025-02-21 14:53:51,partial_refund,paypal,PayPal,,1,87.68,87.68,51.81,0.0,EUR,11.52,approve,FR,2025-02-23
PAY000015682,ORD000014147,CUST0004719,1,2025-02-21 15:14:36,captured,apple_pay,Stripe,Visa,1,119.54,119.54,0.0,0.0,GBP,7.42,approve,GB,2025-02-25
PAY000002542,ORD000002294,CUST0000764,1,2025-02-21 16:19:04,captured,google_pay,Adyen,Mastercard,1,225.23,225.23,0.0,0.0,EUR,14.53,approve,FR,2025-02-24
PAY000018225,ORD000016446,CUST0005465,1,2025-02-21 16:52:39,captured,credit_card,Stripe,Mastercard,1,597.8,597.8,0.0,0.0,CAD,26.95,approve,CA,2025-02-25
PAY000002543,ORD000002294,CUST0000764,2,2025-02-21 17:34:04,captured,credit_card,Adyen,Mastercard,1,124.08,124.08,0.0,0.0,EUR,8.23,approve,FR,2025-02-23
PAY000000561,ORD000000509,CUST0000152,1,2025-02-21 17:52:05,captured,apple_pay,Stripe,Mastercard,1,132.02,132.02,0.0,0.0,EUR,4.61,approve,FR,2025-02-24
PAY000000218,ORD000000201,CUST0000053,1,2025-02-21 19:41:09,captured,credit_card,Stripe,Mastercard,1,706.16,706.16,0.0,0.0,EUR,5.77,approve,FR,2025-02-23
PAY000011904,ORD000010767,CUST0003586,1,2025-02-21 20:40:29,refunded,apple_pay,Stripe,Visa,1,219.38,219.38,219.38,0.0,EUR,2.05,approve,FR,2025-02-24
PAY000006828,ORD000006166,CUST0002068,1,2025-02-21 20:57:26,captured,credit_card,Adyen,Visa,1,62.52,62.52,0.0,0.0,EUR,30.7,approve,FR,2025-02-22
PAY000008876,ORD000008023,CUST0002685,1,2025-02-21 20:57:51,captured,credit_card,Stripe,Mastercard,1,320.7,320.7,0.0,0.0,EUR,43.35,approve,FR,2025-02-23
PAY000001898,ORD000001720,CUST0000559,1,2025-02-21 22:28:01,captured,gift_card,Internal Wallet,,1,139.99,139.99,0.0,0.0,EUR,46.37,approve,FR,2025-02-22
PAY000001098,ORD000000993,CUST0000309,1,2025-02-22 04:03:14,refunded,credit_card,Stripe,Mastercard,1,320.99,320.99,320.99,0.0,EUR,16.59,approve,FR,2025-02-26
PAY000007668,ORD000006921,CUST0002310,1,2025-02-22 10:26:05,captured,credit_card,Worldpay,Mastercard,1,795.48,795.48,0.0,0.0,USD,21.2,approve,US,2025-02-24
PAY000006861,ORD000006193,CUST0002072,1,2025-02-22 11:39:15,captured,gift_card,Internal Wallet,,1,1005.94,1005.94,0.0,0.0,EUR,4.25,approve,FR,2025-02-23
PAY000001989,ORD000001801,CUST0000586,2,2025-02-22 12:42:20,voided,credit_card,Worldpay,Visa,1,165.04,0.0,0.0,0.0,CAD,20.7,approve,CA,
PAY000015884,ORD000014319,CUST0004793,1,2025-02-22 12:49:16,captured,credit_card,Stripe,Visa,2,655.6,655.6,0.0,0.0,EUR,38.92,approve,FR,2025-02-25
PAY000000630,ORD000000570,CUST0000178,1,2025-02-22 13:00:43,captured,credit_card,Worldpay,Amex,1,544.18,544.18,0.0,0.0,EUR,19.83,approve,IT,2025-02-24
PAY000001988,ORD000001801,CUST0000586,1,2025-02-22 13:17:20,declined,credit_card,Adyen,Visa,1,165.04,0.0,0.0,0.0,CAD,1.72,approve,CA,
PAY000003468,ORD000003135,CUST0001049,1,2025-02-22 14:07:38,captured,gift_card,Internal Wallet,,1,299.39,299.39,0.0,0.0,EUR,24.33,approve,FR,2025-02-23
PAY000002003,ORD000001815,CUST0000589,1,2025-02-22 14:12:34,refunded,google_pay,Stripe,Amex,1,253.68,253.68,253.68,0.0,GBP,2.11,approve,GB,2025-02-25
PAY000011217,ORD000010147,CUST0003400,1,2025-02-22 18:47:21,captured,paypal,PayPal,,1,494.85,494.85,0.0,0.0,EUR,3.24,approve,BE,2025-02-24
PAY000012283,ORD000011097,CUST0003702,1,2025-02-22 21:11:18,captured,bank_transfer,Klarna,,1,1044.73,1044.73,0.0,0.0,EUR,19.78,approve,FR,2025-02-25
PAY000002028,ORD000001836,CUST0000599,1,2025-02-22 21:17:57,failed,credit_card,Stripe,Visa,1,1043.76,0.0,0.0,0.0,CAD,11.79,approve,CA,
PAY000015967,ORD000014390,CUST0004820,1,2025-02-22 21:49:13,captured,bank_transfer,GoCardless,,1,706.7,706.7,0.0,0.0,EUR,17.23,approve,FR,2025-02-26
PAY000016626,ORD000015003,CUST0005018,1,2025-02-22 22:42:29,captured,google_pay,Adyen,Visa,1,1013.77,1013.77,0.0,0.0,EUR,29.09,approve,IT,2025-02-26
PAY000002029,ORD000001836,CUST0000599,2,2025-02-22 23:21:57,failed,credit_card,Stripe,Visa,1,1043.76,0.0,0.0,0.0,CAD,8.57,approve,CA,
PAY000003525,ORD000003185,CUST0001064,1,2025-02-23 00:36:26,captured,apple_pay,Adyen,Visa,1,225.33,225.33,0.0,0.0,EUR,49.3,approve,DE,2025-02-27
PAY000014787,ORD000013350,CUST0004461,1,2025-02-23 03:16:08,captured,credit_card,Worldpay,Mastercard,1,561.77,561.77,0.0,0.0,EUR,50.8,approve,ES,2025-02-27
PAY000012544,ORD000011334,CUST0003767,1,2025-02-23 03:21:14,captured,paypal,PayPal,,1,142.56,142.56,0.0,0.0,USD,24.82,approve,US,2025-02-24
PAY000012726,ORD000011501,CUST0003819,1,2025-02-23 06:21:01,refunded,credit_card,Adyen,Mastercard,1,106.24,106.24,106.24,0.0,EUR,20.72,approve,ES,2025-02-27
PAY000017467,ORD000015765,CUST0005249,1,2025-02-23 08:54:12,captured,bank_transfer,GoCardless,,1,112.9,112.9,0.0,0.0,EUR,13.5,approve,FR,2025-02-25
PAY000011576,ORD000010470,CUST0003489,1,2025-02-23 10:53:00,captured,bank_transfer,Klarna,,1,38.32,38.32,0.0,0.0,USD,8.33,approve,US,2025-02-27
PAY000016602,ORD000014980,CUST0005010,1,2025-02-23 11:30:52,captured,bank_transfer,Klarna,,1,277.43,277.43,0.0,0.0,GBP,13.15,approve,GB,2025-02-25
PAY000006794,ORD000006134,CUST0002062,1,2025-02-23 12:16:24,captured,credit_card,Worldpay,Mastercard,1,260.16,260.16,0.0,0.0,EUR,5.41,approve,FR,2025-02-26
PAY000014224,ORD000012848,CUST0004280,1,2025-02-23 12:55:25,captured,credit_card,Worldpay,Visa,1,345.32,345.32,0.0,0.0,EUR,21.93,approve,IT,2025-02-24
PAY000001523,ORD000001376,CUST0000449,1,2025-02-23 13:37:11,refunded,paypal,PayPal,,1,2176.08,2176.08,2176.08,0.0,EUR,3.53,approve,ES,2025-02-27
PAY000011018,ORD000009964,CUST0003349,1,2025-02-23 14:40:10,captured,google_pay,Stripe,Mastercard,1,294.19,294.19,0.0,0.0,EUR,28.19,approve,FR,2025-02-27
PAY000011041,ORD000009986,CUST0003357,1,2025-02-23 14:44:22,captured,credit_card,Stripe,Visa,1,25.13,25.13,0.0,0.0,EUR,23.94,approve,FR,2025-02-26
PAY000005110,ORD000004609,CUST0001579,1,2025-02-23 14:46:14,captured,credit_card,Stripe,Visa,1,140.23,140.23,0.0,0.0,EUR,10.84,approve,DE,2025-02-26
PAY000004669,ORD000004215,CUST0001432,1,2025-02-23 14:48:45,captured,apple_pay,Adyen,Visa,1,83.71,83.71,0.0,0.0,EUR,49.74,approve,FR,2025-02-25
PAY000011042,ORD000009986,CUST0003357,2,2025-02-23 14:52:22,captured,gift_card,Internal Wallet,,1,7.51,7.51,0.0,0.0,EUR,19.86,approve,FR,2025-02-24
PAY000016467,ORD000014852,CUST0004968,1,2025-02-23 16:00:04,voided,bank_transfer,Klarna,,1,11.93,0.0,0.0,0.0,GBP,37.25,approve,GB,
PAY000005017,ORD000004528,CUST0001545,1,2025-02-23 16:49:38,captured,google_pay,Adyen,Visa,1,93.76,93.76,0.0,0.0,EUR,30.83,approve,FR,2025-02-24
PAY000016468,ORD000014852,CUST0004968,2,2025-02-23 17:04:04,captured,bank_transfer,Klarna,,1,11.93,11.93,0.0,0.0,GBP,17.35,approve,GB,2025-02-26
PAY000017092,ORD000015429,CUST0005146,1,2025-02-23 17:40:13,captured,apple_pay,Adyen,Visa,1,56.92,56.92,0.0,0.0,EUR,18.87,approve,DE,2025-02-26
PAY000009212,ORD000008334,CUST0002794,1,2025-02-23 19:44:22,captured,bank_transfer,Klarna,,1,3182.4,3182.4,0.0,0.0,GBP,38.65,approve,GB,2025-02-24
PAY000017287,ORD000015604,CUST0005198,1,2025-02-23 20:12:12,captured,bank_transfer,Klarna,,1,1427.96,1427.96,0.0,0.0,EUR,38.92,approve,FR,2025-02-26
PAY000007560,ORD000006826,CUST0002273,1,2025-02-23 20:24:30,captured,bank_transfer,Klarna,,1,331.54,331.54,0.0,0.0,USD,29.79,approve,US,2025-02-26
PAY000010580,ORD000009567,CUST0003209,1,2025-02-23 21:05:55,captured,credit_card,Worldpay,Visa,1,187.27,187.27,0.0,0.0,EUR,25.53,approve,FR,2025-02-25
PAY000015667,ORD000014132,CUST0004712,1,2025-02-23 23:55:55,captured,credit_card,Adyen,Visa,1,77.2,77.2,0.0,0.0,EUR,13.52,approve,FR,2025-02-27
PAY000009485,ORD000008576,CUST0002875,1,2025-02-24 03:22:49,captured,credit_card,Stripe,Mastercard,1,439.92,439.92,0.0,0.0,USD,5.14,approve,US,2025-02-26
PAY000003021,ORD000002729,CUST0000908,1,2025-02-24 07:34:24,captured,bank_transfer,GoCardless,,1,522.16,522.16,0.0,0.0,EUR,8.8,approve,DE,2025-02-27
PAY000004521,ORD000004080,CUST0001372,1,2025-02-24 08:47:14,captured,bank_transfer,GoCardless,,1,95.85,95.85,0.0,0.0,CAD,26.32,approve,CA,2025-02-26
PAY000012693,ORD000011473,CUST0003812,1,2025-02-24 15:12:20,captured,google_pay,Adyen,Mastercard,1,885.34,885.34,0.0,0.0,EUR,10.28,approve,FR,2025-02-28
PAY000013894,ORD000012555,CUST0004196,1,2025-02-24 18:17:27,captured,gift_card,Internal Wallet,,1,281.78,281.78,0.0,0.0,EUR,5.27,approve,FR,2025-02-28
PAY000007221,ORD000006521,CUST0002170,1,2025-02-24 19:05:16,captured,credit_card,Adyen,Visa,1,193.52,193.52,0.0,0.0,GBP,14.66,approve,GB,2025-02-27
PAY000015425,ORD000013918,CUST0004638,1,2025-02-24 20:25:44,captured,google_pay,Stripe,Visa,1,486.35,486.35,0.0,0.0,EUR,21.56,approve,FR,2025-02-26
PAY000015426,ORD000013918,CUST0004638,2,2025-02-24 20:33:44,partial_refund,credit_card,Adyen,Visa,2,232.32,232.32,320.49,0.0,EUR,48.69,approve,FR,2025-02-26
PAY000003036,ORD000002743,CUST0000912,1,2025-02-24 20:41:52,captured,bank_transfer,Klarna,,1,70.58,70.58,0.0,0.0,EUR,25.46,approve,FR,2025-02-26
