order_id,order_number,customer_id,order_datetime,order_status,order_channel,device_type,currency_code,top_product_category,items_count,gross_amount,discount_amount,shipping_amount,tax_amount,net_amount,coupon_code,is_first_order,shipping_country_code,shipping_country,shipping_city,fulfillment_type,warehouse_id,promised_delivery_date,actual_delivery_date,delivery_status,returned_flag,return_reason,last_touch_utm_source,last_touch_utm_medium,last_touch_campaign
ORD000016303,SO-2025-0016303,CUST0005417,2025-04-14 20:05:01,delivered,mobile_app,mobile,EUR,Beauty,1,74.23,7.42,6.67,13.96,87.44,WELCOME10,True,DE,Germany,Hamburg,home_delivery,WH-DE-01,2025-04-21,2025-04-21,delivered,False,,affiliate,affiliate,holiday_push
ORD000002350,SO-2025-0002350,CUST0000795,2025-04-14 21:21:52,delivered,marketplace,desktop,USD,Sports,1,71.02,0.0,4.04,6.0,81.06,,False,US,United States,Boston,home_delivery,WH-US-02,2025-04-18,2025-04-19,delivered,False,,google,organic,summer_sale
ORD000006960,SO-2025-0006960,CUST0002321,2025-04-14 23:04:25,delivered,web,mobile,GBP,Fashion,2,173.81,8.69,0.0,33.02,198.14,RETARGET5,False,GB,United Kingdom,Glasgow,home_delivery,WH-GB-01,2025-04-17,2025-04-19,delivered,False,,google,cpc,app_install
ORD000004503,SO-2025-0004503,CUST0001538,2025-04-14 23:44:43,delivered,mobile_app,mobile,CAD,Grocery,2,150.76,0.0,0.0,19.6,170.36,,False,CA,Canada,Quebec City,home_delivery,WH-CA-01,2025-04-19,2025-04-19,delivered,False,,google,cpc,back_to_school
ORD000005999,SO-2025-0005999,CUST0002023,2025-04-15 01:03:17,returned,web,mobile,EUR,Grocery,6,265.39,0.0,0.0,55.73,321.12,FREESHIP,False,NL,Netherlands,The Hague,home_delivery,WH-NL-01,2025-04-18,2025-04-18,delivered_then_returned,True,size issue,affiliate,affiliate,holiday_push
ORD000009080,SO-2025-0009080,CUST0003058,2025-04-15 01:53:22,delivered,mobile_app,mobile,USD,Beauty,2,46.75,4.68,4.41,3.72,50.2,APP10,False,US,United States,Los Angeles,home_delivery,WH-US-01,2025-04-22,2025-04-22,delivered,False,,instagram,paid_social,new_arrivals
ORD000000878,SO-2025-0000878,CUST0000268,2025-04-15 02:54:44,cancelled,web,desktop,EUR,Grocery,1,54.72,0.0,8.07,12.56,75.35,,False,FR,France,Toulouse,home_delivery,WH-FR-01,,,cancelled,False,,direct,none,
ORD000002016,SO-2025-0002016,CUST0000663,2025-04-15 03:21:40,delivered,marketplace,desktop,CAD,Fashion,2,188.5,0.0,0.0,24.51,213.01,,False,CA,Canada,Montreal,pickup_point,WH-CA-01,2025-04-22,2025-04-23,delivered,False,,youtube,video,new_arrivals
ORD000009649,SO-2025-0009649,CUST0003235,2025-04-15 04:08:32,delivered,web,tablet,GBP,Books,6,215.47,25.86,0.0,37.92,227.53,SUMMER12,False,GB,United Kingdom,Cardiff,pickup_point,WH-GB-01,2025-04-19,2025-04-19,delivered,False,,affiliate,affiliate,new_arrivals
ORD000005073,SO-2025-0005073,CUST0001732,2025-04-15 04:59:59,delivered,web,mobile,USD,Grocery,4,76.02,0.0,0.0,6.08,82.1,FREESHIP,False,US,United States,Austin,home_delivery,WH-US-01,2025-04-19,2025-04-19,delivered,False,,direct,none,
ORD000000790,SO-2025-0000790,CUST0000241,2025-04-15 05:12:06,delivered,mobile_app,mobile,EUR,Books,1,78.0,0.0,0.0,17.16,95.16,,False,IT,Italy,Bologna,pickup_point,WH-IT-01,2025-04-20,2025-04-21,delivered,False,,youtube,video,holiday_push
ORD000006557,SO-2025-0006557,CUST0002178,2025-04-15 05:36:56,delivered,web,desktop,EUR,Beauty,1,25.67,2.57,6.98,6.62,36.7,WELCOME10,False,IT,Italy,Palermo,home_delivery,WH-IT-01,2025-04-22,2025-04-22,delivered,False,,instagram,social,black_friday
ORD000003694,SO-2025-0003694,CUST0001230,2025-04-15 06:59:48,delivered,web,mobile,EUR,Grocery,2,85.3,0.0,0.0,17.06,102.36,,False,FR,France,Nice,home_delivery,WH-FR-01,2025-04-23,2025-04-24,delivered,False,,partner_blog,referral,always_on_search
ORD000004435,SO-2025-0004435,CUST0001510,2025-04-15 09:11:37,delivered,web,desktop,EUR,Sports,1,149.11,17.89,0.0,24.93,156.15,SUMMER12,False,DE,Germany,Bremen,home_delivery,WH-DE-01,2025-04-21,2025-04-21,delivered,False,,tiktok,paid_social,back_to_school
ORD000010979,SO-2025-0010979,CUST0003662,2025-04-15 09:33:43,returned,web,desktop,USD,Home,3,270.93,0.0,0.0,21.67,292.6,,False,US,United States,Los Angeles,home_delivery,WH-US-02,2025-04-19,2025-04-20,delivered_then_returned,True,quality issue,youtube,video,loyalty_reactivation
ORD000013164,SO-2025-0013164,CUST0004389,2025-04-15 10:48:04,delivered,web,tablet,EUR,Books,3,86.47,17.29,6.01,14.29,89.48,VIP20,False,DE,Germany,Berlin,home_delivery,WH-DE-01,2025-04-21,2025-04-21,delivered,False,,direct,none,
ORD000000719,SO-2025-0000719,CUST0000218,2025-04-15 11:44:47,delivered,mobile_app,mobile,EUR,Electronics,2,785.21,0.0,0.0,164.89,950.1,,True,ES,Spain,Alicante,home_delivery,WH-ES-01,2025-04-18,2025-04-17,delivered,False,,google,cpc,holiday_push
ORD000013105,SO-2025-0013105,CUST0004374,2025-04-15 14:13:04,delivered,marketplace,mobile,EUR,Home,6,704.09,0.0,0.0,140.82,844.91,,False,FR,France,Montpellier,home_delivery,WH-FR-01,2025-04-22,2025-04-22,delivered,False,,affiliate,affiliate,holiday_push
ORD000005203,SO-2025-0005203,CUST0001766,2025-04-15 15:05:10,delivered,web,mobile,CAD,Books,4,89.43,13.41,0.0,9.88,85.9,BUNDLE15,False,CA,Canada,Quebec City,home_delivery,WH-CA-01,2025-04-20,2025-04-20,delivered,False,,facebook,paid_social,back_to_school
ORD000006925,SO-2025-0006925,CUST0002312,2025-04-15 16:58:29,delivered,web,desktop,EUR,Electronics,2,232.77,16.29,0.0,43.3,259.78,EMAIL7,False,FR,France,Marseille,home_delivery,WH-FR-02,2025-04-22,2025-04-23,delivered,False,,partner_blog,referral,black_friday
ORD000007681,SO-2025-0007681,CUST0002576,2025-04-15 19:58:59,delivered,mobile_app,mobile,EUR,Books,2,145.08,14.51,0.0,26.11,156.68,APP10,False,FR,France,Marseille,home_delivery,WH-FR-01,2025-04-18,2025-04-21,delivered,False,,google,shopping,brand_awareness
ORD000015966,SO-2025-0015966,CUST0005324,2025-04-15 21:16:01,delivered,mobile_app,mobile,EUR,Electronics,6,3192.53,0.0,0.0,638.51,3831.04,,False,FR,France,Toulouse,home_delivery,WH-FR-02,2025-04-23,2025-04-23,delivered,False,,facebook,social,app_install
ORD000011884,SO-2025-0011884,CUST0003951,2025-04-15 21:22:30,delivered,web,desktop,USD,Beauty,1,107.84,0.0,0.0,8.63,116.47,,False,US,United States,Boston,home_delivery,WH-US-02,2025-04-20,2025-04-19,delivered,False,,partner_blog,referral,holiday_push
ORD000009139,SO-2025-0009139,CUST0003086,2025-04-15 21:33:34,delivered,web,mobile,EUR,Home,4,1056.0,0.0,0.0,221.76,1277.76,,False,NL,Netherlands,Utrecht,home_delivery,WH-NL-01,2025-04-18,2025-04-17,delivered,False,,partner_blog,referral,black_friday
ORD000015606,SO-2025-0015606,CUST0005198,2025-04-15 22:07:30,delivered,marketplace,mobile,EUR,Books,3,104.91,0.0,0.0,20.98,125.89,,False,FR,France,Nantes,home_delivery,WH-FR-02,2025-04-20,2025-04-19,delivered,False,,youtube,paid_social,summer_sale
ORD000004731,SO-2025-0004731,CUST0001618,2025-04-15 22:58:43,delivered,mobile_app,mobile,EUR,Fashion,1,81.73,8.17,7.17,16.15,96.88,APP10,False,FR,France,Montpellier,home_delivery,WH-FR-01,2025-04-20,2025-04-21,delivered,False,,newsletter,email,black_friday
ORD000002444,SO-2025-0002444,CUST0000834,2025-04-16 03:08:41,cancelled,mobile_app,tablet,EUR,Fashion,1,37.99,0.0,5.23,8.21,51.43,,False,DE,Germany,Leipzig,home_delivery,WH-DE-01,,,cancelled,False,,tiktok,paid_social,loyalty_reactivation
ORD000015167,SO-2025-0015167,CUST0005068,2025-04-16 04:07:50,returned,web,desktop,EUR,Home,1,73.25,0.0,4.05,15.46,92.76,,False,FR,France,Rennes,home_delivery,WH-FR-02,2025-04-21,2025-04-22,delivered_then_returned,True,damaged item,direct,none,
ORD000010252,SO-2025-0010252,CUST0003429,2025-04-16 06:12:00,delivered,mobile_app,tablet,EUR,Beauty,4,245.55,0.0,0.0,51.57,297.12,,False,ES,Spain,Seville,home_delivery,WH-ES-01,2025-04-21,2025-04-21,delivered,False,,google,cpc,retargeting
ORD000013409,SO-2025-0013409,CUST0004480,2025-04-16 12:15:44,delivered,mobile_app,tablet,EUR,Home,2,228.5,0.0,0.0,47.98,276.48,,True,ES,Spain,Málaga,home_delivery,WH-ES-01,2025-04-21,2025-04-21,delivered,False,,newsletter,email,app_install
ORD000009163,SO-2025-0009163,CUST0003090,2025-04-16 12:33:16,delivered,web,mobile,EUR,Beauty,3,123.16,0.0,0.0,23.4,146.56,,False,DE,Germany,Leipzig,home_delivery,WH-DE-01,2025-04-19,2025-04-19,delivered,False,,bing,organic,loyalty_reactivation
ORD000013410,SO-2025-0013410,CUST0004480,2025-04-16 13:39:35,delivered,web,tablet,EUR,Fashion,1,192.72,0.0,0.0,40.47,233.19,,False,ES,Spain,Málaga,home_delivery,WH-ES-01,2025-04-19,2025-04-20,delivered,False,,facebook,paid_social,app_install
ORD000006720,SO-2025-0006720,CUST0002237,2025-04-16 17:09:29,delivered,mobile_app,mobile,GBP,Books,1,49.92,0.0,7.7,11.52,69.14,,False,GB,United Kingdom,London,home_delivery,WH-GB-01,2025-04-20,2025-04-20,delivered,False,,google,organic,new_arrivals
ORD000010943,SO-2025-0010943,CUST0003651,2025-04-16 17:53:13,delivered,mobile_app,mobile,EUR,Home,2,186.52,0.0,0.0,35.44,221.96,,True,DE,Germany,Munich,home_delivery,WH-DE-01,2025-04-20,2025-04-21,delivered,False,,facebook,paid_social,black_friday
ORD000010805,SO-2025-0010805,CUST0003599,2025-04-16 20:47:22,delivered,web,desktop,EUR,Grocery,3,204.8,10.24,0.0,38.91,233.47,RETARGET5,True,FR,France,Rennes,home_delivery,WH-FR-02,2025-04-19,2025-04-18,delivered,False,,youtube,paid_social,always_on_search
ORD000010209,SO-2025-0010209,CUST0003418,2025-04-16 21:18:35,returned,mobile_app,mobile,CAD,Electronics,2,1271.53,127.15,0.0,148.77,1293.15,APP10,True,CA,Canada,Edmonton,home_delivery,WH-CA-01,2025-04-19,2025-04-21,delivered_then_returned,True,wrong item,direct,none,
ORD000008772,SO-2025-0008772,CUST0002943,2025-04-16 22:43:36,delivered,marketplace,desktop,EUR,Grocery,2,121.43,0.0,0.0,24.29,145.72,,True,FR,France,Montpellier,home_delivery,WH-FR-01,2025-04-21,2025-04-21,delivered,False,,direct,none,
ORD000006564,SO-2025-0006564,CUST0002183,2025-04-17 00:06:14,delivered,web,mobile,GBP,Grocery,1,113.32,11.33,0.0,20.4,122.39,WELCOME10,False,GB,United Kingdom,Manchester,home_delivery,WH-GB-01,2025-04-22,2025-04-22,delivered,False,,newsletter,email,new_arrivals
ORD000009898,SO-2025-0009898,CUST0003328,2025-04-17 00:39:43,delivered,web,tablet,USD,Electronics,1,215.36,0.0,0.0,17.23,232.59,,False,US,United States,San Francisco,home_delivery,WH-US-02,2025-04-24,2025-04-25,delivered,False,,newsletter,email,retargeting
ORD000003542,SO-2025-0003542,CUST0001176,2025-04-17 01:50:08,delivered,mobile_app,tablet,EUR,Electronics,4,1821.15,0.0,0.0,382.44,2203.59,,False,ES,Spain,Seville,home_delivery,WH-ES-01,2025-04-22,2025-04-22,delivered,False,,bing,organic,always_on_search
ORD000011129,SO-2025-0011129,CUST0003708,2025-04-17 02:27:31,delivered,marketplace,desktop,EUR,Books,1,21.33,0.0,8.3,6.22,35.85,,False,ES,Spain,Zaragoza,home_delivery,WH-ES-01,2025-04-20,2025-04-22,delivered,False,,instagram,paid_social,back_to_school
ORD000007508,SO-2025-0007508,CUST0002504,2025-04-17 02:47:18,delivered,web,desktop,GBP,Fashion,2,265.92,26.59,0.0,47.87,287.2,WELCOME10,False,GB,United Kingdom,Leeds,home_delivery,WH-GB-01,2025-04-24,2025-04-24,delivered,False,,direct,none,
ORD000005175,SO-2025-0005175,CUST0001761,2025-04-17 03:26:09,delivered,web,mobile,GBP,Fashion,4,677.16,101.57,0.0,115.12,690.71,BUNDLE15,False,GB,United Kingdom,Liverpool,home_delivery,WH-GB-01,2025-04-21,2025-04-21,delivered,False,,affiliate,affiliate,app_install
ORD000013808,SO-2025-0013808,CUST0004605,2025-04-17 03:35:14,delivered,web,mobile,GBP,Home,2,59.73,0.0,0.0,11.95,71.68,,False,GB,United Kingdom,Liverpool,pickup_point,WH-GB-01,2025-04-20,2025-04-20,delivered,False,,direct,none,
ORD000013743,SO-2025-0013743,CUST0004591,2025-04-17 04:15:45,delivered,web,mobile,EUR,Sports,1,80.37,0.0,0.0,17.68,98.05,FREESHIP,False,IT,Italy,Rome,pickup_point,WH-IT-01,2025-04-24,2025-04-25,delivered,False,,youtube,video,app_install
ORD000003023,SO-2025-0003023,CUST0001008,2025-04-17 06:26:40,delivered,web,desktop,EUR,Electronics,1,780.0,0.0,0.0,171.6,951.6,,False,IT,Italy,Verona,home_delivery,WH-IT-01,2025-04-19,2025-04-19,delivered,False,,tiktok,social,loyalty_reactivation
ORD000001715,SO-2025-0001715,CUST0000558,2025-04-17 06:48:55,delivered,web,desktop,EUR,Fashion,5,459.57,0.0,0.0,91.91,551.48,,False,FR,France,Paris,home_delivery,WH-FR-02,2025-04-23,2025-04-23,delivered,False,,affiliate,affiliate,summer_sale
ORD000012274,SO-2025-0012274,CUST0004094,2025-04-17 08:03:54,delivered,web,mobile,EUR,Home,1,63.1,0.0,6.32,13.88,83.3,,False,FR,France,Marseille,home_delivery,WH-FR-02,2025-04-20,2025-04-21,delivered,False,,tiktok,paid_social,holiday_push
ORD000004705,SO-2025-0004705,CUST0001609,2025-04-17 09:00:37,delivered,web,desktop,EUR,Fashion,3,389.0,27.23,0.0,68.74,430.51,EMAIL7,False,DE,Germany,Leipzig,home_delivery,WH-DE-01,2025-04-23,2025-04-24,delivered,False,,google,cpc,retargeting
ORD000002871,SO-2025-0002871,CUST0000958,2025-04-17 10:52:03,delivered,marketplace,mobile,EUR,Fashion,3,397.19,0.0,0.0,79.44,476.63,,False,FR,France,Nice,pickup_point,WH-FR-01,2025-04-20,2025-04-20,delivered,False,,facebook,social,app_install
ORD000000229,SO-2025-0000229,CUST0000058,2025-04-17 12:53:17,delivered,web,mobile,GBP,Books,1,36.38,0.0,4.95,8.27,49.6,,False,GB,United Kingdom,Leeds,home_delivery,WH-GB-01,2025-04-20,2025-04-22,delivered,False,,google,shopping,brand_awareness
ORD000001748,SO-2025-0001748,CUST0000566,2025-04-17 13:05:39,delivered,web,desktop,EUR,Electronics,1,237.72,47.54,0.0,39.94,230.12,VIP20,False,NL,Netherlands,Rotterdam,home_delivery,WH-NL-01,2025-04-19,2025-04-20,delivered,False,,google,organic,retargeting
ORD000004112,SO-2025-0004112,CUST0001386,2025-04-17 14:15:33,returned,web,mobile,EUR,Sports,3,210.02,0.0,0.0,42.0,252.02,,False,FR,France,Marseille,home_delivery,WH-FR-01,2025-04-21,2025-04-21,delivered_then_returned,True,changed mind,google,cpc,back_to_school
ORD000010961,SO-2025-0010961,CUST0003655,2025-04-17 16:33:20,delivered,web,desktop,EUR,Electronics,5,769.58,0.0,0.0,153.92,923.5,,False,FR,France,Lille,home_delivery,WH-FR-02,2025-04-22,2025-04-22,delivered,False,,instagram,paid_social,black_friday
ORD000010104,SO-2025-0010104,CUST0003387,2025-04-17 17:14:43,delivered,marketplace,desktop,EUR,Fashion,6,214.84,0.0,0.0,42.97,257.81,,False,FR,France,Nantes,home_delivery,WH-FR-01,2025-04-23,2025-04-25,delivered,False,,youtube,video,holiday_push
ORD000010902,SO-2025-0010902,CUST0003630,2025-04-17 18:20:15,delivered,mobile_app,mobile,GBP,Fashion,2,54.72,0.0,7.73,12.49,74.94,,False,GB,United Kingdom,Cardiff,home_delivery,WH-GB-01,2025-04-20,2025-04-21,delivered,False,,partner_blog,referral,holiday_push
ORD000005679,SO-2025-0005679,CUST0001940,2025-04-17 18:46:59,delivered,web,mobile,GBP,Home,3,768.49,0.0,0.0,153.7,922.19,,False,GB,United Kingdom,Birmingham,home_delivery,WH-GB-01,2025-04-24,2025-04-25,delivered,False,,direct,none,
ORD000009598,SO-2025-0009598,CUST0003218,2025-04-17 19:32:01,delivered,marketplace,mobile,EUR,Sports,1,213.87,0.0,0.0,42.77,256.64,,False,FR,France,Montpellier,home_delivery,WH-FR-01,2025-04-21,2025-04-21,delivered,False,,newsletter,email,back_to_school
ORD000009513,SO-2025-0009513,CUST0003198,2025-04-17 19:32:18,delivered,mobile_app,mobile,EUR,Grocery,5,401.52,80.3,0.0,64.24,385.46,VIP20,False,FR,France,Marseille,home_delivery,WH-FR-02,2025-04-22,2025-04-22,delivered,False,,direct,none,
ORD000009182,SO-2025-0009182,CUST0003097,2025-04-17 20:00:06,delivered,web,desktop,EUR,Electronics,2,1160.9,0.0,0.0,255.4,1416.3,,True,IT,Italy,Verona,home_delivery,WH-IT-01,2025-04-20,2025-04-20,delivered,False,,direct,none,
ORD000008419,SO-2025-0008419,CUST0002827,2025-04-17 20:12:58,delivered,mobile_app,mobile,CAD,Electronics,2,951.95,0.0,0.0,123.75,1075.7,,False,CA,Canada,Montreal,home_delivery,WH-CA-01,2025-04-22,2025-04-24,delivered,False,,google,cpc,app_install
ORD000008744,SO-2025-0008744,CUST0002934,2025-04-17 20:29:41,delivered,web,desktop,EUR,Beauty,2,216.0,15.12,0.0,40.18,241.06,EMAIL7,True,FR,France,Montpellier,home_delivery,WH-FR-01,2025-04-21,2025-04-20,delivered,False,,facebook,paid_social,retargeting
ORD000003219,SO-2025-0003219,CUST0001072,2025-04-17 21:19:15,delivered,web,mobile,EUR,Beauty,1,105.07,7.35,0.0,19.54,117.26,EMAIL7,True,FR,France,Lyon,home_delivery,WH-FR-02,2025-04-20,2025-04-19,delivered,False,,bing,cpc,retargeting
ORD000008570,SO-2025-0008570,CUST0002873,2025-04-17 21:27:26,delivered,web,mobile,EUR,Home,2,179.29,12.55,0.0,33.35,200.09,EMAIL7,False,FR,France,Paris,pickup_point,WH-FR-01,2025-04-20,2025-04-21,delivered,False,,google,cpc,summer_sale
ORD000011584,SO-2025-0011584,CUST0003847,2025-04-17 23:00:55,delivered,mobile_app,mobile,EUR,Fashion,4,383.2,76.64,0.0,64.38,370.94,VIP20,True,NL,Netherlands,Maastricht,home_delivery,WH-NL-01,2025-04-20,2025-04-22,delivered,False,,google,shopping,loyalty_reactivation
ORD000004546,SO-2025-0004546,CUST0001550,2025-04-18 01:27:19,delivered,marketplace,desktop,EUR,Sports,1,243.36,0.0,0.0,48.67,292.03,,False,FR,France,Marseille,home_delivery,WH-FR-02,2025-04-21,2025-04-21,delivered,False,,partner_blog,referral,back_to_school
ORD000004586,SO-2025-0004586,CUST0001567,2025-04-18 03:56:03,cancelled,web,desktop,EUR,Electronics,1,331.4,0.0,0.0,69.59,400.99,,False,BE,Belgium,Brussels,home_delivery,WH-BE-01,,,cancelled,False,,instagram,social,always_on_search
ORD000002823,SO-2025-0002823,CUST0000937,2025-04-18 04:00:33,delivered,mobile_app,mobile,EUR,Grocery,2,186.46,18.65,0.0,31.88,199.69,APP10,False,DE,Germany,Berlin,pickup_point,WH-DE-01,2025-04-22,2025-04-23,delivered,False,,affiliate,affiliate,retargeting
ORD000004687,SO-2025-0004687,CUST0001602,2025-04-18 04:14:46,delivered,mobile_app,mobile,EUR,Home,3,137.36,0.0,0.0,30.22,167.58,,False,IT,Italy,Palermo,home_delivery,WH-IT-01,2025-04-21,2025-04-22,delivered,False,,tiktok,paid_social,back_to_school
ORD000008530,SO-2025-0008530,CUST0002860,2025-04-18 05:23:20,delivered,mobile_app,mobile,CAD,Home,5,1178.52,0.0,0.0,153.21,1331.73,,True,CA,Canada,Toronto,home_delivery,WH-CA-01,2025-04-24,2025-04-24,delivered,False,,direct,none,
ORD000000896,SO-2025-0000896,CUST0000272,2025-04-18 06:59:25,delivered,mobile_app,mobile,EUR,Home,2,309.16,15.46,0.0,61.68,355.38,RETARGET5,False,ES,Spain,Bilbao,home_delivery,WH-ES-01,2025-04-21,2025-04-21,delivered,False,,google,cpc,loyalty_reactivation
ORD000005097,SO-2025-0005097,CUST0001744,2025-04-18 10:04:33,delivered,web,desktop,GBP,Electronics,1,439.68,43.97,0.0,79.14,474.85,WELCOME10,True,GB,United Kingdom,Leeds,home_delivery,WH-GB-01,2025-04-23,2025-04-24,delivered,False,,facebook,social,summer_sale
ORD000000351,SO-2025-0000351,CUST0000098,2025-04-18 13:03:23,delivered,web,mobile,USD,Sports,4,582.88,87.43,0.0,39.64,535.09,BUNDLE15,False,US,United States,Denver,store_pickup,WH-US-01,2025-04-25,2025-04-26,delivered,False,,direct,none,
ORD000016284,SO-2025-0016284,CUST0005408,2025-04-18 14:41:29,delivered,marketplace,mobile,USD,Home,2,528.0,0.0,0.0,42.24,570.24,,False,US,United States,Atlanta,home_delivery,WH-US-01,2025-04-21,2025-04-21,delivered,False,,instagram,social,back_to_school
ORD000000495,SO-2025-0000495,CUST0000146,2025-04-18 15:15:34,delivered,web,desktop,EUR,Fashion,2,322.43,0.0,0.0,67.71,390.14,,False,BE,Belgium,Ghent,pickup_point,WH-BE-01,2025-04-26,2025-04-25,delivered,False,,facebook,paid_social,new_arrivals
ORD000011791,SO-2025-0011791,CUST0003908,2025-04-18 19:10:34,delivered,mobile_app,tablet,EUR,Fashion,3,317.01,31.7,0.0,54.21,339.52,APP10,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2025-04-22,2025-04-24,delivered,False,,direct,none,
ORD000013281,SO-2025-0013281,CUST0004425,2025-04-18 19:27:42,delivered,web,mobile,EUR,Fashion,4,281.84,0.0,0.0,59.19,341.03,,False,BE,Belgium,Namur,home_delivery,WH-BE-01,2025-04-24,2025-04-24,delivered,False,,affiliate,affiliate,back_to_school
ORD000014271,SO-2025-0014271,CUST0004771,2025-04-18 20:48:17,delivered,mobile_app,mobile,EUR,Electronics,5,2052.01,205.2,0.0,369.36,2216.17,WELCOME10,False,FR,France,Montpellier,home_delivery,WH-FR-02,2025-04-25,2025-04-26,delivered,False,,facebook,social,loyalty_reactivation
ORD000004272,SO-2025-0004272,CUST0001460,2025-04-19 00:46:03,cancelled,mobile_app,mobile,CAD,Fashion,3,49.19,0.0,7.31,7.35,63.85,,False,CA,Canada,Toronto,home_delivery,WH-CA-01,,,cancelled,False,,google,cpc,always_on_search
ORD000013517,SO-2025-0013517,CUST0004511,2025-04-19 01:27:39,returned,mobile_app,mobile,EUR,Fashion,2,213.26,25.59,0.0,37.53,225.2,SUMMER12,False,FR,France,Marseille,pickup_point,WH-FR-01,2025-04-26,2025-04-26,delivered_then_returned,True,quality issue,newsletter,email,loyalty_reactivation
ORD000013973,SO-2025-0013973,CUST0004657,2025-04-19 03:32:22,returned,web,desktop,GBP,Sports,1,83.23,0.0,0.0,16.65,99.88,,False,GB,United Kingdom,Manchester,home_delivery,WH-GB-01,2025-04-24,2025-04-25,delivered_then_returned,True,damaged item,instagram,social,black_friday
ORD000012376,SO-2025-0012376,CUST0004135,2025-04-19 04:20:25,delivered,web,mobile,USD,Electronics,1,621.54,43.51,0.0,46.24,624.27,EMAIL7,False,US,United States,Boston,pickup_point,WH-US-02,2025-04-23,2025-04-23,delivered,False,,facebook,paid_social,black_friday
ORD000014839,SO-2025-0014839,CUST0004963,2025-04-19 04:33:29,delivered,marketplace,desktop,EUR,Grocery,4,462.25,0.0,0.0,92.45,554.7,,False,FR,France,Toulouse,home_delivery,WH-FR-01,2025-04-25,2025-04-25,delivered,False,,partner_blog,referral,new_arrivals
ORD000009868,SO-2025-0009868,CUST0003320,2025-04-19 05:08:44,delivered,mobile_app,mobile,EUR,Electronics,5,1927.71,0.0,0.0,385.54,2313.25,FREESHIP,False,FR,France,Nantes,home_delivery,WH-FR-01,2025-04-23,2025-04-26,delivered,False,,direct,none,
ORD000010937,SO-2025-0010937,CUST0003649,2025-04-19 06:46:56,delivered,web,mobile,USD,Fashion,3,229.0,22.9,0.0,16.49,222.59,WELCOME10,True,US,United States,Denver,home_delivery,WH-US-01,2025-04-21,2025-04-21,delivered,False,,facebook,social,brand_awareness
ORD000008803,SO-2025-0008803,CUST0002955,2025-04-19 07:02:55,delivered,web,mobile,EUR,Home,3,729.77,0.0,0.0,145.95,875.72,,False,FR,France,Nantes,home_delivery,WH-FR-02,2025-04-23,2025-04-25,delivered,False,,facebook,social,retargeting
ORD000014705,SO-2025-0014705,CUST0004923,2025-04-19 07:26:40,delivered,mobile_app,mobile,GBP,Electronics,1,308.38,0.0,0.0,61.68,370.06,,True,GB,United Kingdom,Edinburgh,home_delivery,WH-GB-01,2025-04-21,2025-04-20,delivered,False,,affiliate,affiliate,summer_sale
ORD000014256,SO-2025-0014256,CUST0004765,2025-04-19 08:22:58,delivered,mobile_app,mobile,EUR,Home,2,332.51,0.0,0.0,69.83,402.34,,False,ES,Spain,Seville,store_pickup,WH-ES-01,2025-04-27,2025-04-27,delivered,False,,google,organic,new_arrivals
ORD000000004,SO-2025-0000004,CUST0000001,2025-04-19 08:23:18,returned,web,desktop,USD,Fashion,4,465.86,0.0,0.0,37.27,503.13,,False,US,United States,Los Angeles,home_delivery,WH-US-01,2025-04-26,2025-04-26,delivered_then_returned,True,damaged item,affiliate,affiliate,brand_awareness
ORD000009457,SO-2025-0009457,CUST0003178,2025-04-19 09:13:47,delivered,mobile_app,mobile,USD,Beauty,2,148.83,22.32,0.0,10.12,136.63,SPRING15,True,US,United States,Seattle,home_delivery,WH-US-02,2025-04-25,2025-04-25,delivered,False,,instagram,social,always_on_search
ORD000012004,SO-2025-0012004,CUST0003997,2025-04-19 10:39:46,delivered,mobile_app,mobile,EUR,Fashion,3,542.25,0.0,0.0,103.03,645.28,,False,DE,Germany,Hamburg,store_pickup,WH-DE-01,2025-04-25,2025-04-25,delivered,False,,facebook,social,black_friday
ORD000013002,SO-2025-0013002,CUST0004338,2025-04-19 10:41:52,delivered,marketplace,mobile,EUR,Fashion,2,342.61,0.0,0.0,68.52,411.13,,True,FR,France,Paris,home_delivery,WH-FR-01,2025-04-22,2025-04-22,delivered,False,,google,cpc,summer_sale
ORD000007673,SO-2025-0007673,CUST0002573,2025-04-19 11:31:49,delivered,mobile_app,mobile,USD,Fashion,3,308.32,0.0,0.0,24.67,332.99,,False,US,United States,Boston,store_pickup,WH-US-01,2025-04-24,2025-04-23,delivered,False,,newsletter,email,summer_sale
ORD000010661,SO-2025-0010661,CUST0003545,2025-04-19 11:52:35,returned,web,desktop,USD,Home,2,110.76,16.61,0.0,7.53,101.68,BUNDLE15,True,US,United States,Chicago,home_delivery,WH-US-02,2025-04-26,2025-04-26,delivered_then_returned,True,changed mind,facebook,social,new_arrivals
ORD000014240,SO-2025-0014240,CUST0004761,2025-04-19 12:31:43,delivered,mobile_app,mobile,CAD,Electronics,5,1603.98,0.0,0.0,208.52,1812.5,,True,CA,Canada,Toronto,store_pickup,WH-CA-01,2025-04-25,2025-04-27,delivered,False,,affiliate,affiliate,app_install
ORD000012738,SO-2025-0012738,CUST0004258,2025-04-19 12:59:06,delivered,marketplace,mobile,CAD,Electronics,1,251.4,0.0,0.0,32.68,284.08,,False,CA,Canada,Toronto,home_delivery,WH-CA-01,2025-04-25,2025-04-27,delivered,False,,direct,none,
